timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds
2023-05-01T00:40:00Z,87.092,0.0
2023-05-01T00:45:00Z,87.46,0.0
2023-05-01T00:50:00Z,68.775,0.0
2023-05-01T00:55:00Z,69.277,0.0
2023-05-01T01:00:00Z,61.762,0.0
2023-05-01T01:05:00Z,64.368,0.0
2023-05-01T01:10:00Z,69.047,0.0
2023-05-01T01:15:00Z,67.627,0.0
2023-05-01T01:20:00Z,67.868,0.0
2023-05-01T01:25:00Z,54.283,0.0
2023-05-01T01:30:00Z,49.211,0.0
2023-05-01T01:35:00Z,57.63,0.0
2023-05-01T01:40:00Z,58.948,0.0
2023-05-01T01:45:00Z,59.359,0.0
2023-05-01T01:50:00Z,50.48,0.0
2023-05-01T01:55:00Z,45.688,0.0
2023-05-01T02:00:00Z,55.994,0.0
2023-05-01T02:05:00Z,56.8,0.0
2023-05-01T02:10:00Z,44.282,0.0
2023-05-01T02:15:00Z,48.04,0.0
2023-05-01T02:20:00Z,48.186,0.0
2023-05-01T02:25:00Z,51.387,0.0
2023-05-01T02:30:00Z,52.501,0.0
2023-05-01T02:35:00Z,54.803,0.0
2023-05-01T02:40:00Z,61.993,0.0
2023-05-01T02:45:00Z,73.21,0.0
2023-05-01T02:50:00Z,77.877,0.0
2023-05-01T02:55:00Z,46.807,0.0
2023-05-01T03:00:00Z,46.804,0.0
2023-05-01T03:05:00Z,45.352,0.0
2023-05-01T03:10:00Z,30.279,0.0
2023-05-01T03:15:00Z,54.518,0.0
2023-05-01T03:20:00Z,38.144,0.0
2023-05-01T03:25:00Z,39.647,0.0
2023-05-01T03:30:00Z,42.647,0.0
2023-05-01T03:35:00Z,45.833,0.0
2023-05-01T03:40:00Z,50.856,0.0
2023-05-01T03:45:00Z,49.056,0.0
2023-05-01T03:50:00Z,40.566,0.0
2023-05-01T03:55:00Z,50.271,0.0
2023-05-01T04:00:00Z,44.617,0.0
2023-05-01T04:05:00Z,44.418,0.0
2023-05-01T04:10:00Z,40.82,0.0
2023-05-01T04:15:00Z,44.778,0.0
2023-05-01T04:20:00Z,43.195,0.0
2023-05-01T04:25:00Z,42.857,0.0
2023-05-01T04:30:00Z,59.662,0.0
2023-05-01T04:35:00Z,59.757,0.0
2023-05-01T04:40:00Z,43.777,0.0
2023-05-01T04:45:00Z,43.888,0.0
2023-05-01T04:50:00Z,57.201,0.0
2023-05-01T04:55:00Z,29.034,0.0
2023-05-01T05:00:00Z,62.727,0.0
2023-05-01T05:05:00Z,61.804,0.0
2023-05-01T05:10:00Z,82.176,0.0
2023-05-01T05:15:00Z,68.531,0.0
2023-05-01T05:20:00Z,56.762,0.0
2023-05-01T05:25:00Z,58.948,0.0
2023-05-01T05:30:00Z,33.987,0.0
2023-05-01T05:35:00Z,44.561,0.0
2023-05-01T05:40:00Z,86.417,0.0
2023-05-01T05:45:00Z,93.195,0.0
2023-05-01T05:50:00Z,92.226,0.0
2023-05-01T05:55:00Z,84.446,0.0
2023-05-01T06:00:00Z,64.878,0.0
2023-05-01T06:05:00Z,60.26,0.0
2023-05-01T06:10:00Z,54.835,0.0
2023-05-01T06:15:00Z,47.701,0.0
2023-05-01T06:20:00Z,50.55,0.0
2023-05-01T06:25:00Z,55.894,0.0
2023-05-01T06:30:00Z,46.944,0.0
2023-05-01T06:35:00Z,44.979,0.0
2023-05-01T06:40:00Z,84.331,0.0
2023-05-01T06:45:00Z,56.257,0.0
2023-05-01T06:50:00Z,53.214,0.0
2023-05-01T06:55:00Z,86.025,0.0
2023-05-01T07:00:00Z,100.813,0.0
2023-05-01T22:45:00Z,48.369,0.0
2023-05-01T22:50:00Z,60.084,0.0
2023-05-01T22:55:00Z,60.656,0.0
2023-05-01T23:00:00Z,57.239,0.0
2023-05-01T23:05:00Z,52.847,0.0
2023-05-01T23:10:00Z,50.945,0.0
2023-05-01T23:15:00Z,48.534,0.0
2023-05-01T23:20:00Z,49.338,0.0
2023-05-01T23:25:00Z,49.271,0.0
2023-05-01T23:30:00Z,43.451,0.0
2023-05-01T23:35:00Z,52.175,0.0
2023-05-01T23:40:00Z,40.293,0.0
2023-05-01T23:45:00Z,33.321,0.0
2023-05-01T23:50:00Z,32.567,0.0
2023-05-01T23:55:00Z,30.043,0.0
2023-05-02T00:00:00Z,27.72,0.0
2023-05-02T00:05:00Z,32.013,0.0
2023-05-02T00:10:00Z,37.568,0.0
2023-05-02T00:15:00Z,41.128,0.0
2023-05-02T00:20:00Z,53.274,0.0
2023-05-02T00:25:00Z,50.092,0.0
2023-05-02T00:30:00Z,49.713,0.0
2023-05-02T00:35:00Z,50.786,0.0
2023-05-02T00:40:00Z,48.163,0.0
2023-05-02T00:45:00Z,55.407,0.0
2023-05-02T00:50:00Z,56.636,0.0
2023-05-02T00:55:00Z,55.162,0.0
2023-05-02T01:00:00Z,56.241,0.0
2023-05-02T01:05:00Z,74.698,0.0
2023-05-02T01:10:00Z,65.636,0.0
2023-05-02T01:15:00Z,66.79,0.0
2023-05-02T01:20:00Z,84.652,0.0
2023-05-02T01:25:00Z,75.067,0.0
2023-05-02T01:30:00Z,54.785,0.0
2023-05-02T01:35:00Z,50.623,0.0
2023-05-02T01:40:00Z,39.136,0.0
2023-05-02T01:45:00Z,24.843,0.0
2023-05-02T01:50:00Z,24.802,0.0
2023-05-02T01:55:00Z,27.217,0.0
2023-05-02T02:00:00Z,10.631,0.0
2023-05-02T02:05:00Z,17.283,0.0
2023-05-02T02:10:00Z,45.575,0.0
2023-05-02T02:15:00Z,40.784,0.0
2023-05-02T02:25:00Z,53.011,0.0
2023-05-02T02:30:00Z,15.09,0.0
2023-05-02T02:35:00Z,22.853,0.0
2023-05-02T02:40:00Z,33.21,0.0
2023-05-02T02:45:00Z,14.296,0.0
2023-05-02T02:50:00Z,18.664,0.0
2023-05-02T02:55:00Z,20.084,0.0
2023-05-02T03:00:00Z,37.542,0.0
2023-05-02T03:05:00Z,51.475,0.0
2023-05-02T03:10:00Z,61.432,0.0
2023-05-02T03:15:00Z,41.02,0.0
2023-05-02T03:20:00Z,67.933,0.0
2023-05-02T03:25:00Z,31.371,0.0
2023-05-02T03:30:00Z,49.979,0.0
2023-05-02T03:35:00Z,32.547,0.0
2023-05-02T03:40:00Z,29.059,0.0
2023-05-02T03:45:00Z,36.572,0.0
2023-05-02T03:50:00Z,30.546,0.0
2023-05-02T03:55:00Z,24.984,0.0
2023-05-02T04:00:00Z,26.853,0.0
2023-05-02T04:05:00Z,27.106,0.0
2023-05-02T04:10:00Z,24.574,0.0
2023-05-02T04:15:00Z,13.018,0.0
2023-05-02T04:20:00Z,9.917,0.0
2023-05-02T04:25:00Z,13.512,0.0
2023-05-02T04:30:00Z,10.592,0.0
2023-05-02T04:35:00Z,12.418,0.0
2023-05-02T04:40:00Z,10.595,0.0
2023-05-02T04:45:00Z,13.455,0.0
2023-05-02T04:50:00Z,13.836,0.0
2023-05-02T04:55:00Z,14.106,0.0
2023-05-02T05:00:00Z,41.843,0.0
2023-05-02T05:05:00Z,40.318,0.0
2023-05-02T05:10:00Z,79.139,0.0
2023-05-02T05:15:00Z,73.58,0.0
2023-05-02T05:20:00Z,81.247,0.0
2023-05-02T05:25:00Z,49.558,0.0
2023-05-02T05:30:00Z,59.263,0.0
2023-05-02T05:35:00Z,99.242,0.0
2023-05-02T05:40:00Z,46.905,0.0
2023-05-02T05:45:00Z,68.878,0.0
2023-05-02T05:50:00Z,73.399,0.0
2023-05-02T05:55:00Z,67.489,0.0
2023-05-02T06:00:00Z,83.091,0.0
2023-05-02T23:15:00Z,48.837,0.0
2023-05-02T23:20:00Z,52.981,0.0
2023-05-02T23:25:00Z,57.049,0.0
2023-05-02T23:30:00Z,51.602,0.0
2023-05-02T23:35:00Z,31.592,0.0
2023-05-02T23:40:00Z,33.497,0.0
2023-05-02T23:45:00Z,40.901,0.0
2023-05-02T23:50:00Z,41.426,0.0
2023-05-02T23:55:00Z,49.625,0.0
2023-05-03T00:00:00Z,46.161,0.0
2023-05-03T00:05:00Z,40.203,0.0
2023-05-03T00:10:00Z,41.113,0.0
2023-05-03T00:15:00Z,41.451,0.0
2023-05-03T00:20:00Z,46.746,0.0
2023-05-03T00:25:00Z,52.023,0.0
2023-05-03T00:30:00Z,59.491,0.0
2023-05-03T00:35:00Z,69.725,0.0
2023-05-03T00:40:00Z,65.844,0.0
2023-05-03T00:45:00Z,28.463,0.0
2023-05-03T00:50:00Z,28.753,0.0
2023-05-03T00:55:00Z,35.823,0.0
2023-05-03T01:00:00Z,40.693,0.0
2023-05-03T01:05:00Z,53.437,0.0
2023-05-03T01:10:00Z,47.498,0.0
2023-05-03T01:15:00Z,44.457,0.0
2023-05-03T01:20:00Z,53.132,0.0
2023-05-03T01:25:00Z,47.912,0.0
2023-05-03T01:30:00Z,54.003,0.0
2023-05-03T01:35:00Z,50.15,0.0
2023-05-03T01:40:00Z,51.119,0.0
2023-05-03T01:45:00Z,78.057,0.0
2023-05-03T01:50:00Z,69.216,0.0
2023-05-03T01:55:00Z,63.449,0.0
2023-05-03T02:00:00Z,74.931,0.0
2023-05-03T02:05:00Z,60.111,0.0
2023-05-03T02:10:00Z,59.791,0.0
2023-05-03T02:15:00Z,53.79,0.0
2023-05-03T02:20:00Z,59.83,0.0
2023-05-03T02:25:00Z,52.438,0.0
2023-05-03T02:30:00Z,54.52,0.0
2023-05-03T02:35:00Z,37.6,0.0
2023-05-03T02:40:00Z,47.297,0.0
2023-05-03T02:45:00Z,49.749,0.0
2023-05-03T02:50:00Z,54.967,0.0
2023-05-03T02:55:00Z,54.983,0.0
2023-05-03T03:00:00Z,69.209,0.0
2023-05-03T03:05:00Z,60.5,0.0
2023-05-03T03:10:00Z,72.837,0.0
2023-05-03T03:15:00Z,94.936,0.0
2023-05-03T03:20:00Z,68.018,0.0
2023-05-03T03:25:00Z,64.027,0.0
2023-05-03T03:30:00Z,73.841,0.0
2023-05-03T03:35:00Z,77.801,0.0
2023-05-03T03:40:00Z,51.165,0.0
2023-05-03T03:45:00Z,49.913,0.0
2023-05-03T03:50:00Z,66.813,0.0
2023-05-03T03:55:00Z,74.292,0.0
2023-05-03T04:00:00Z,60.416,0.0
2023-05-03T04:05:00Z,49.271,0.0
2023-05-03T04:10:00Z,51.207,0.0
2023-05-03T04:15:00Z,54.864,0.0
2023-05-03T04:20:00Z,56.019,0.0
2023-05-03T04:25:00Z,73.492,0.0
2023-05-03T04:30:00Z,46.25,0.0
2023-05-03T04:35:00Z,43.393,0.0
2023-05-03T04:40:00Z,40.321,0.0
2023-05-03T04:45:00Z,39.872,0.0
2023-05-03T04:50:00Z,49.073,0.0
2023-05-03T04:55:00Z,73.39,0.0
2023-05-03T05:00:00Z,61.896,0.0
2023-05-03T05:05:00Z,59.302,0.0
2023-05-03T05:10:00Z,61.542,0.0
2023-05-03T05:15:00Z,51.066,0.0
2023-05-03T05:20:00Z,60.857,0.0
2023-05-03T05:25:00Z,64.699,0.0
2023-05-03T05:30:00Z,65.834,0.0
2023-05-03T05:35:00Z,48.17,0.0
2023-05-03T05:40:00Z,66.361,0.0
2023-05-03T05:45:00Z,57.095,0.0
2023-05-03T05:50:00Z,64.126,0.0
2023-05-03T05:55:00Z,61.278,0.0
2023-05-03T06:00:00Z,48.303,0.0
2023-05-03T06:05:00Z,45.56,0.0
2023-05-03T06:10:00Z,58.561,0.0
2023-05-03T06:15:00Z,61.506,0.0
2023-05-03T06:20:00Z,69.64,0.0
2023-05-03T06:35:00Z,61.533,0.0
2023-05-03T06:40:00Z,68.177,0.0
2023-05-03T06:45:00Z,68.911,0.0
2023-05-03T06:50:00Z,73.34,0.0
2023-05-03T06:55:00Z,81.36,0.0
2023-05-03T23:50:00Z,19.274,0.0
2023-05-03T23:55:00Z,28.11,0.0
2023-05-04T00:00:00Z,26.082,0.0
2023-05-04T00:05:00Z,21.771,0.0
2023-05-04T00:10:00Z,20.853,0.0
2023-05-04T00:15:00Z,20.304,0.0
2023-05-04T00:20:00Z,18.905,0.0
2023-05-04T00:25:00Z,42.809,0.0
2023-05-04T00:30:00Z,44.295,0.0
2023-05-04T00:35:00Z,40.534,0.0
2023-05-04T00:40:00Z,38.271,0.0
2023-05-04T00:45:00Z,39.868,0.0
2023-05-04T00:50:00Z,47.848,0.0
2023-05-04T00:55:00Z,43.37,0.0
2023-05-04T01:00:00Z,31.857,0.0
2023-05-04T01:05:00Z,42.407,0.0
2023-05-04T01:10:00Z,32.074,0.0
2023-05-04T01:15:00Z,21.953,0.0
2023-05-04T01:20:00Z,23.696,0.0
2023-05-04T01:25:00Z,27.29,0.0
2023-05-04T01:30:00Z,30.466,0.0
2023-05-04T01:35:00Z,35.103,0.0
2023-05-04T01:40:00Z,44.763,0.0
2023-05-04T02:20:00Z,57.684,0.0
2023-05-04T02:25:00Z,46.844,0.0
2023-05-04T02:30:00Z,40.925,0.0
2023-05-04T02:35:00Z,43.109,0.0
2023-05-04T02:40:00Z,39.761,0.0
2023-05-04T02:45:00Z,42.972,0.0
2023-05-04T02:50:00Z,43.429,0.0
2023-05-04T02:55:00Z,48.597,0.0
2023-05-04T03:00:00Z,27.103,0.0
2023-05-04T03:05:00Z,21.427,0.0
2023-05-04T03:10:00Z,23.6,0.0
2023-05-04T03:15:00Z,29.15,0.0
2023-05-04T03:20:00Z,28.04,0.0
2023-05-04T03:25:00Z,32.21,0.0
2023-05-04T03:30:00Z,30.955,0.0
2023-05-04T03:35:00Z,30.741,0.0
2023-05-04T03:40:00Z,28.883,0.0
2023-05-04T03:45:00Z,32.046,0.0
2023-05-04T03:50:00Z,29.081,0.0
2023-05-04T03:55:00Z,24.678,0.0
2023-05-04T04:00:00Z,27.657,0.0
2023-05-04T04:05:00Z,55.976,0.0
2023-05-04T04:10:00Z,49.063,0.0
2023-05-04T04:15:00Z,40.05,0.0
2023-05-04T04:20:00Z,42.237,0.0
2023-05-04T04:25:00Z,43.831,0.0
2023-05-04T04:30:00Z,43.067,0.0
2023-05-04T04:35:00Z,48.417,0.0
2023-05-04T04:40:00Z,61.201,0.0
2023-05-04T04:45:00Z,34.534,0.0
2023-05-04T04:50:00Z,23.919,0.0
2023-05-04T04:55:00Z,25.319,0.0
2023-05-04T05:00:00Z,33.18,0.0
2023-05-04T05:05:00Z,30.414,0.0
2023-05-04T05:10:00Z,38.533,0.0
2023-05-04T05:15:00Z,24.74,0.0
2023-05-04T05:20:00Z,41.21,0.0
2023-05-04T05:25:00Z,37.055,0.0
2023-05-04T05:30:00Z,28.845,0.0
2023-05-04T05:35:00Z,19.559,0.0
2023-05-04T05:40:00Z,17.528,0.0
2023-05-04T05:45:00Z,19.251,0.0
2023-05-04T05:50:00Z,21.269,0.0
2023-05-04T05:55:00Z,37.954,0.0
2023-05-04T06:00:00Z,34.29,0.0
2023-05-04T06:05:00Z,25.882,0.0
2023-05-04T06:10:00Z,28.168,0.0
2023-05-04T06:15:00Z,17.33,0.0
2023-05-04T06:20:00Z,30.63,0.0
2023-05-04T06:25:00Z,39.864,0.0
2023-05-04T06:30:00Z,18.016,0.0
2023-05-04T06:35:00Z,22.364,0.0
2023-05-04T06:40:00Z,36.576,0.0
2023-05-04T06:45:00Z,20.003,0.0
2023-05-04T06:50:00Z,35.112,0.0
2023-05-05T00:25:00Z,66.102,0.0
2023-05-05T00:30:00Z,55.889,0.0
2023-05-05T00:35:00Z,54.15,0.0
2023-05-05T00:40:00Z,56.73,0.0
2023-05-05T00:45:00Z,54.721,0.0
2023-05-05T00:50:00Z,61.476,0.0
2023-05-05T00:55:00Z,53.602,0.0
2023-05-05T01:00:00Z,56.11,0.0
2023-05-05T01:05:00Z,57.813,0.0
2023-05-05T01:10:00Z,58.083,0.0
2023-05-05T01:15:00Z,51.805,0.0
2023-05-05T01:20:00Z,51.658,0.0
2023-05-05T01:25:00Z,50.365,0.0
2023-05-05T01:30:00Z,41.737,0.0
2023-05-05T01:35:00Z,34.579,0.0
2023-05-05T01:40:00Z,28.895,0.0
2023-05-05T01:45:00Z,25.06,0.0
2023-05-05T01:50:00Z,27.053,0.0
2023-05-05T01:55:00Z,32.797,0.0
2023-05-05T02:00:00Z,29.442,0.0
2023-05-05T02:05:00Z,38.379,0.0
2023-05-05T02:10:00Z,45.099,0.0
2023-05-05T02:15:00Z,41.18,0.0
2023-05-05T02:20:00Z,36.25,0.0
2023-05-05T02:25:00Z,53.198,0.0
2023-05-05T02:30:00Z,40.026,0.0
2023-05-05T02:35:00Z,41.849,0.0
2023-05-05T02:40:00Z,46.244,0.0
2023-05-05T02:45:00Z,45.88,0.0
2023-05-05T02:50:00Z,47.446,0.0
2023-05-05T02:55:00Z,53.735,0.0
2023-05-05T03:00:00Z,58.794,0.0
2023-05-05T03:05:00Z,55.753,0.0
2023-05-05T03:10:00Z,49.395,0.0
2023-05-05T03:15:00Z,51.714,0.0
2023-05-05T03:20:00Z,54.515,0.0
2023-05-05T03:25:00Z,54.627,0.0
2023-05-05T03:30:00Z,51.875,0.0
2023-05-05T03:35:00Z,61.18,0.0
2023-05-05T03:40:00Z,66.112,0.0
2023-05-05T03:45:00Z,68.761,0.0
2023-05-05T03:50:00Z,33.606,0.0
2023-05-05T03:55:00Z,34.571,0.0
2023-05-05T04:00:00Z,45.725,0.0
2023-05-05T04:05:00Z,34.369,0.0
2023-05-05T04:10:00Z,31.952,0.0
2023-05-05T04:15:00Z,38.817,0.0
2023-05-05T04:20:00Z,57.004,0.0
2023-05-05T04:25:00Z,54.663,0.0
2023-05-05T04:30:00Z,63.025,0.0
2023-05-05T04:35:00Z,69.208,0.0
2023-05-05T04:40:00Z,52.194,0.0
2023-05-05T04:45:00Z,34.035,0.0
2023-05-05T04:50:00Z,64.009,0.0
2023-05-05T04:55:00Z,47.812,0.0
2023-05-05T05:00:00Z,64.269,0.0
2023-05-05T05:05:00Z,78.372,0.0
2023-05-05T05:10:00Z,74.542,0.0
2023-05-05T05:15:00Z,72.893,0.0
2023-05-05T05:20:00Z,72.298,0.0
2023-05-05T05:25:00Z,53.665,0.0
2023-05-05T05:30:00Z,50.76,0.0
2023-05-05T05:35:00Z,43.923,0.0
2023-05-05T05:40:00Z,42.356,0.0
2023-05-05T05:45:00Z,47.774,0.0
2023-05-05T05:50:00Z,48.462,0.0
2023-05-05T05:55:00Z,45.845,0.0
2023-05-05T06:00:00Z,41.257,0.0
2023-05-05T06:05:00Z,43.417,0.0
2023-05-05T06:10:00Z,17.063,0.0
2023-05-05T06:15:00Z,25.544,0.0
2023-05-05T06:20:00Z,44.81,0.0
2023-05-05T06:25:00Z,54.44,0.0
2023-05-05T06:30:00Z,55.451,0.0
2023-05-05T06:35:00Z,49.774,0.0
2023-05-05T06:40:00Z,54.294,0.0
2023-05-05T06:45:00Z,48.146,0.0
2023-05-05T06:50:00Z,51.081,0.0
2023-05-05T06:55:00Z,53.831,0.0
2023-05-06T00:20:00Z,67.231,0.0
2023-05-06T00:25:00Z,65.871,0.0
2023-05-06T00:30:00Z,62.714,0.0
2023-05-06T00:35:00Z,62.856,0.0
2023-05-06T00:40:00Z,68.484,0.0
2023-05-06T00:45:00Z,73.566,0.0
2023-05-06T00:50:00Z,68.644,0.0
2023-05-06T00:55:00Z,56.572,0.0
2023-05-06T01:00:00Z,48.912,0.0
2023-05-06T01:05:00Z,74.463,0.0
2023-05-06T01:10:00Z,63.332,0.0
2023-05-06T01:15:00Z,68.801,0.0
2023-05-06T01:20:00Z,60.868,0.0
2023-05-06T01:25:00Z,65.545,0.0
2023-05-06T01:30:00Z,63.666,0.0
2023-05-06T01:35:00Z,43.27,0.0
2023-05-06T01:40:00Z,34.834,0.0
2023-05-06T01:45:00Z,15.846,0.0
2023-05-06T01:50:00Z,40.152,0.0
2023-05-06T01:55:00Z,46.075,0.0
2023-05-06T02:00:00Z,32.184,0.0
2023-05-06T02:05:00Z,48.233,0.0
2023-05-06T02:10:00Z,54.204,0.0
2023-05-06T02:15:00Z,23.615,0.0
2023-05-06T02:20:00Z,19.454,0.0
2023-05-06T02:25:00Z,41.214,0.0
2023-05-06T02:30:00Z,54.34,0.0
2023-05-06T02:35:00Z,40.4,0.0
2023-05-06T02:40:00Z,43.417,0.0
2023-05-06T02:45:00Z,48.976,0.0
2023-05-06T02:50:00Z,48.931,0.0
2023-05-06T02:55:00Z,44.894,0.0
2023-05-06T03:00:00Z,49.404,0.0
2023-05-06T03:05:00Z,51.433,0.0
2023-05-06T03:10:00Z,42.477,0.0
2023-05-06T03:15:00Z,46.206,0.0
2023-05-06T03:20:00Z,39.466,0.0
2023-05-06T03:25:00Z,37.933,0.0
2023-05-06T03:30:00Z,25.937,0.0
2023-05-06T03:35:00Z,25.36,0.0
2023-05-06T03:40:00Z,23.592,0.0
2023-05-06T03:45:00Z,23.504,0.0
2023-05-06T03:50:00Z,54.001,0.0
2023-05-06T03:55:00Z,37.454,0.0
2023-05-06T04:00:00Z,75.086,0.0
2023-05-06T04:05:00Z,90.2,0.0
2023-05-06T04:10:00Z,30.599,0.0
2023-05-06T04:15:00Z,15.713,0.0
2023-05-06T04:20:00Z,49.426,0.0
2023-05-06T04:25:00Z,49.952,0.0
2023-05-06T04:30:00Z,29.961,0.0
2023-05-06T04:35:00Z,46.717,0.0
2023-05-06T04:40:00Z,62.349,0.0
2023-05-06T04:45:00Z,58.012,0.0
2023-05-06T04:50:00Z,61.863,0.0
2023-05-06T04:55:00Z,54.813,0.0
2023-05-06T05:00:00Z,58.223,0.0
2023-05-06T05:05:00Z,61.277,0.0
2023-05-06T05:10:00Z,50.897,0.0
2023-05-06T05:15:00Z,36.257,0.0
2023-05-06T05:20:00Z,52.451,0.0
2023-05-06T05:25:00Z,39.327,0.0
2023-05-06T05:35:00Z,33.963,0.0
2023-05-06T05:40:00Z,29.187,0.0
2023-05-06T05:45:00Z,38.029,0.0
2023-05-06T05:50:00Z,17.631,0.0
2023-05-06T05:55:00Z,22.707,0.0
2023-05-06T06:00:00Z,31.065,0.0
2023-05-06T06:05:00Z,47.993,0.0
2023-05-06T06:10:00Z,53.101,0.0
2023-05-06T06:25:00Z,18.432,0.0
2023-05-06T06:30:00Z,34.101,0.0
2023-05-06T06:35:00Z,29.656,0.0
2023-05-06T06:40:00Z,27.479,0.0
2023-05-06T06:45:00Z,35.394,0.0
2023-05-06T06:50:00Z,18.557,0.0
2023-05-06T06:55:00Z,20.073,0.0
2023-05-06T07:00:00Z,20.528,0.0
2023-05-06T07:05:00Z,18.78,0.0
2023-05-06T07:10:00Z,12.654,0.0
2023-05-06T07:15:00Z,14.194,0.0
2023-05-07T01:55:00Z,65.334,0.0
2023-05-07T02:00:00Z,74.171,0.0
2023-05-07T02:05:00Z,82.145,0.0
2023-05-07T02:10:00Z,65.911,0.0
2023-05-07T02:15:00Z,68.587,0.0
2023-05-07T02:20:00Z,61.667,0.0
2023-05-07T02:25:00Z,60.209,0.0
2023-05-07T02:30:00Z,62.414,0.0
2023-05-07T02:35:00Z,46.985,0.0
2023-05-07T02:40:00Z,47.193,0.0
2023-05-07T02:45:00Z,73.96,0.0
2023-05-07T02:50:00Z,55.946,0.0
2023-05-07T02:55:00Z,51.277,0.0
2023-05-07T03:00:00Z,56.058,0.0
2023-05-07T03:05:00Z,53.488,0.0
2023-05-07T03:10:00Z,54.535,0.0
2023-05-07T03:15:00Z,48.712,0.0
2023-05-07T03:20:00Z,48.523,0.0
2023-05-07T03:25:00Z,48.141,0.0
2023-05-07T03:30:00Z,48.545,0.0
2023-05-07T03:35:00Z,55.166,0.0
2023-05-07T03:40:00Z,53.189,0.0
2023-05-07T03:45:00Z,62.661,0.0
2023-05-07T03:50:00Z,64.649,0.0
2023-05-07T03:55:00Z,73.713,0.0
2023-05-07T04:00:00Z,67.485,0.0
2023-05-07T04:05:00Z,60.614,0.0
2023-05-07T04:10:00Z,60.559,0.0
2023-05-07T04:15:00Z,64.437,0.0
2023-05-07T04:20:00Z,87.243,0.0
2023-05-07T04:25:00Z,58.557,0.0
2023-05-07T04:30:00Z,49.762,0.0
2023-05-07T04:35:00Z,38.171,0.0
2023-05-07T04:40:00Z,50.16,0.0
2023-05-07T04:45:00Z,74.579,0.0
2023-05-07T04:50:00Z,60.565,0.0
2023-05-07T04:55:00Z,51.739,0.0
2023-05-07T05:00:00Z,44.955,0.0
2023-05-07T05:05:00Z,55.657,0.0
2023-05-07T05:10:00Z,62.535,0.0
2023-05-07T05:15:00Z,63.968,0.0
2023-05-07T05:20:00Z,53.582,0.0
2023-05-07T05:25:00Z,62.314,0.0
2023-05-07T05:30:00Z,67.074,0.0
2023-05-07T05:35:00Z,82.074,0.0
2023-05-07T05:40:00Z,93.057,0.0
2023-05-07T05:45:00Z,70.807,0.0
2023-05-07T05:50:00Z,68.687,0.0
2023-05-07T05:55:00Z,62.387,0.0
2023-05-07T06:00:00Z,67.186,0.0
2023-05-07T06:05:00Z,66.28,0.0
2023-05-07T06:10:00Z,72.771,0.0
2023-05-07T06:15:00Z,80.272,0.0
2023-05-07T06:20:00Z,72.796,0.0
2023-05-07T06:25:00Z,72.541,0.0
2023-05-07T06:30:00Z,74.454,0.0
2023-05-07T06:35:00Z,87.921,0.0
2023-05-07T06:40:00Z,70.671,0.0
2023-05-07T06:45:00Z,67.009,0.0
2023-05-07T06:50:00Z,88.857,0.0
2023-05-07T06:55:00Z,79.458,0.0
2023-05-07T07:00:00Z,45.431,0.0
2023-05-07T07:05:00Z,35.021,0.0
2023-05-07T07:10:00Z,39.454,0.0
2023-05-07T07:15:00Z,54.682,0.0
2023-05-07T07:20:00Z,66.323,0.0
2023-05-07T07:25:00Z,70.053,0.0
2023-05-07T07:30:00Z,47.531,0.0
2023-05-07T07:35:00Z,52.873,0.0
2023-05-07T07:40:00Z,52.359,0.0
2023-05-07T07:45:00Z,47.861,0.0
2023-05-07T07:50:00Z,65.139,0.0
2023-05-07T07:55:00Z,70.741,0.0
2023-05-07T08:00:00Z,71.824,0.0
2023-05-07T08:05:00Z,59.505,0.0
2023-05-07T08:10:00Z,60.342,0.0
2023-05-07T08:15:00Z,58.478,0.0
2023-05-07T23:55:00Z,42.214,0.0
